,date,date.1,city,co,pm2.5,Lat,Long
894,2016-7,7,Baoding,293.0,5094.0,38.873891,115.464806
895,2016-7,7,Beijing,271.0,3974.0,39.954592,116.468117
896,2016-7,7,Buenos Aires,93.0,3190.0,-34.657988,-58.342538
897,2016-7,7,Changsha,222.0,3068.0,28.228209,112.938814
898,2016-7,7,Chengdu,249.0,3469.0,30.6250145,104.0670559
899,2016-7,7,Chongqing,249.0,3552.0,29.56301,106.551557
900,2016-7,7,Dongguan,184.0,2646.0,23.020536,113.751765
901,2016-7,7,Ganzhou,414.0,3172.0,25.831829,114.93503
902,2016-7,7,Guangzhou,171.0,1933.0,23.141191,113.258374
903,2016-7,7,Handan,378.0,4441.0,36.625604,114.539085
904,2016-7,7,Ho Chi Minh City,329.0,2401.0,10.782978,106.700711
905,2016-7,7,Hyderābād,287.0,2446.0,17.384050369263,78.456359863281
906,2016-7,7,Jinan,388.0,5068.0,36.650997,117.120497
907,2016-7,7,Jining,244.0,3810.0,35.414921,116.587099
908,2016-7,7,Kolkāta,249.0,2859.0,22.562629699707,88.363037109375
909,2016-7,7,Kuala Lumpur,360.0,3047.0,3.139003,101.686855
910,2016-7,7,Lima,81.0,1426.0,-12.07054,-77.04322
911,2016-7,7,Linyi,371.0,3599.0,35.104672,118.356448
912,2016-7,7,Moscow,2325.0,392.0,55.759354,37.595584
913,2016-7,7,Mumbai,307.0,2147.0,19.072830200195,72.882606506348
914,2016-7,7,Nagoya,96.0,2265.0,35.1814464,136.906398
915,2016-7,7,Nanyang,342.0,3966.0,32.990833,112.528322
916,2016-7,7,New York,31.0,1292.0,40.7127837,-74.0059413
917,2016-7,7,Paris,121.0,1710.0,48.856614,2.3522219
918,2016-7,7,Seoul,121.0,2417.0,37.566535,126.9779692
919,2016-7,7,Shanghai,177.0,2994.0,31.2047372,121.4489017
920,2016-7,7,Shijiazhuang,303.0,4885.0,38.042307,114.51486
921,2016-7,7,Tianjin,151.0,2510.0,39.084158,117.200983
922,2016-7,7,Tokyo,310.0,1632.0,35.6414629,139.6981712
923,2016-7,7,Weifang,203.0,3755.0,36.706774,119.161756
924,2016-7,7,Zhengzhou,332.0,3573.0,34.7466,113.625368
925,2016-7,7,Zhoukou,267.0,3145.0,33.626149,114.696951
926,2016-8,8,Bangalore,129.0,2449.0,12.938539,77.5901
927,2016-8,8,Baoding,251.0,3669.0,38.873891,115.464806
928,2016-8,8,Beijing,235.0,3163.0,39.954592,116.468117
929,2016-8,8,Buenos Aires,93.0,2457.0,-34.657988,-58.342538
930,2016-8,8,Changsha,218.0,3363.0,28.228209,112.938814
931,2016-8,8,Chengdu,233.0,3724.0,30.6250145,104.0670559
932,2016-8,8,Chongqing,264.0,3974.0,29.56301,106.551557
933,2016-8,8,Dongguan,226.0,3354.0,23.020536,113.751765
934,2016-8,8,Ganzhou,373.0,3316.0,25.831829,114.93503
935,2016-8,8,Guangzhou,207.0,2729.0,23.141191,113.258374
936,2016-8,8,Handan,490.0,3804.0,36.625604,114.539085
937,2016-8,8,Ho Chi Minh City,363.0,2048.0,10.782978,106.700711
938,2016-8,8,Hyderābād,388.0,2356.0,17.384050369263,78.456359863281
939,2016-8,8,Jinan,395.0,4272.0,36.650997,117.120497
940,2016-8,8,Jining,298.0,3758.0,35.414921,116.587099
941,2016-8,8,Kolkāta,493.0,2943.0,22.562629699707,88.363037109375
942,2016-8,8,Kuala Lumpur,367.0,2738.0,3.139003,101.686855
943,2016-8,8,Lima,95.0,1426.0,-12.07054,-77.04322
944,2016-8,8,Linyi,324.0,3141.0,35.104672,118.356448
945,2016-8,8,Moscow,2325.0,742.0,55.759354,37.595584
946,2016-8,8,Mumbai,372.0,1578.0,19.072830200195,72.882606506348
947,2016-8,8,Nagoya,98.0,2211.0,35.1814464,136.906398
948,2016-8,8,Nanyang,357.0,3862.0,32.990833,112.528322
949,2016-8,8,New York,31.0,1124.0,40.7127837,-74.0059413
950,2016-8,8,Paris,103.0,1926.0,48.856614,2.3522219
951,2016-8,8,Seoul,135.0,2637.0,37.566535,126.9779692
952,2016-8,8,Shanghai,160.0,1997.0,31.2047372,121.4489017
953,2016-8,8,Shijiazhuang,320.0,3387.0,38.042307,114.51486
954,2016-8,8,Tianjin,152.0,2382.0,39.084158,117.200983
955,2016-8,8,Tokyo,310.0,1102.0,35.6414629,139.6981712
956,2016-8,8,Weifang,241.0,3522.0,36.706774,119.161756
957,2016-8,8,Zhengzhou,334.0,3420.0,34.7466,113.625368
958,2016-8,8,Zhoukou,309.0,3604.0,33.626149,114.696951
959,2016-9,9,Bangalore,137.0,3373.0,12.938539,77.5901
960,2016-9,9,Baoding,263.0,4395.0,38.873891,115.464806
961,2016-9,9,Beijing,202.0,3087.0,39.954592,116.468117
962,2016-9,9,Buenos Aires,90.0,3153.0,-34.657988,-58.342538
963,2016-9,9,Changsha,229.0,4129.0,28.228209,112.938814
964,2016-9,9,Chengdu,280.0,3925.0,30.6250145,104.0670559
965,2016-9,9,Chongqing,320.0,4811.0,29.56301,106.551557
966,2016-9,9,Dongguan,232.0,3371.0,23.020536,113.751765
967,2016-9,9,Ganzhou,403.0,3935.0,25.831829,114.93503
968,2016-9,9,Guangzhou,260.0,2491.0,23.141191,113.258374
969,2016-9,9,Handan,472.0,4391.0,36.625604,114.539085
970,2016-9,9,Ho Chi Minh City,362.0,2105.0,10.782978,106.700711
971,2016-9,9,Hyderābād,328.0,2868.0,17.384050369263,78.456359863281
972,2016-9,9,Jinan,399.0,4706.0,36.650997,117.120497
973,2016-9,9,Jining,330.0,4435.0,35.414921,116.587099
974,2016-9,9,Kolkāta,308.0,2075.0,22.562629699707,88.363037109375
975,2016-9,9,Kuala Lumpur,435.0,2363.0,3.139003,101.686855
976,2016-9,9,Lima,92.0,1380.0,-12.07054,-77.04322
977,2016-9,9,Linyi,400.0,4179.0,35.104672,118.356448
978,2016-9,9,Moscow,2250.0,330.0,55.759354,37.595584
979,2016-9,9,Mumbai,254.0,1849.0,19.072830200195,72.882606506348
980,2016-9,9,Nagoya,102.0,1795.0,35.1814464,136.906398
981,2016-9,9,Nanyang,324.0,3911.0,32.990833,112.528322
982,2016-9,9,New York,30.0,1048.0,40.7127837,-74.0059413
983,2016-9,9,Paris,152.0,1989.0,48.856614,2.3522219
984,2016-9,9,Seoul,171.0,2607.0,37.566535,126.9779692
985,2016-9,9,Shanghai,168.0,2545.0,31.2047372,121.4489017
986,2016-9,9,Shijiazhuang,317.0,4996.0,38.042307,114.51486
987,2016-9,9,Tianjin,336.0,3238.0,39.084158,117.200983
988,2016-9,9,Tokyo,300.0,1353.0,35.6414629,139.6981712
989,2016-9,9,Weifang,299.0,4328.0,36.706774,119.161756
990,2016-9,9,Zhengzhou,398.0,4199.0,34.7466,113.625368
991,2016-9,9,Zhoukou,368.0,3950.0,33.626149,114.696951
992,2016-10,10,Bangalore,280.0,4316.0,12.938539,77.5901
993,2016-10,10,Baoding,324.0,5713.0,38.873891,115.464806
994,2016-10,10,Beijing,322.0,4590.0,39.954592,116.468117
995,2016-10,10,Buenos Aires,93.0,3618.0,-34.657988,-58.342538
996,2016-10,10,Changsha,226.0,3646.0,28.228209,112.938814
997,2016-10,10,Chengdu,306.0,3953.0,30.6250145,104.0670559
998,2016-10,10,Chongqing,352.0,3958.0,29.56301,106.551557
999,2016-10,10,Dongguan,259.0,3274.0,23.020536,113.751765
1000,2016-10,10,Ganzhou,410.0,3890.0,25.831829,114.93503
1001,2016-10,10,Guangzhou,190.0,2177.0,23.141191,113.258374
1002,2016-10,10,Handan,446.0,3803.0,36.625604,114.539085
1003,2016-10,10,Ho Chi Minh City,250.0,2888.0,10.782978,106.700711
1004,2016-10,10,Hyderābād,379.0,4380.0,17.384050369263,78.456359863281
1005,2016-10,10,Jinan,423.0,4915.0,36.650997,117.120497
1006,2016-10,10,Jining,316.0,4080.0,35.414921,116.587099
1007,2016-10,10,Kolkāta,350.0,4070.0,22.562629699707,88.363037109375
1008,2016-10,10,Kuala Lumpur,398.0,3929.0,3.139003,101.686855
1009,2016-10,10,Lima,112.0,1426.0,-12.07054,-77.04322
1010,2016-10,10,Linyi,365.0,3992.0,35.104672,118.356448
1011,2016-10,10,Moscow,2325.0,341.0,55.759354,37.595584
1012,2016-10,10,Mumbai,431.0,3785.0,19.072830200195,72.882606506348
1013,2016-10,10,Nagoya,116.0,2071.0,35.1814464,136.906398
1014,2016-10,10,Nanyang,362.0,3567.0,32.990833,112.528322
1015,2016-10,10,New York,45.0,1161.0,40.7127837,-74.0059413
1016,2016-10,10,Paris,153.0,2199.0,48.856614,2.3522219
1017,2016-10,10,Seoul,187.0,2389.0,37.566535,126.9779692
1018,2016-10,10,Shanghai,140.0,2127.0,31.2047372,121.4489017
1019,2016-10,10,Shijiazhuang,392.0,6342.0,38.042307,114.51486
1020,2016-10,10,Tianjin,384.0,4117.0,39.084158,117.200983
1021,2016-10,10,Tokyo,310.0,1713.0,35.6414629,139.6981712
1022,2016-10,10,Weifang,283.0,4395.0,36.706774,119.161756
1023,2016-10,10,Zhengzhou,364.0,3852.0,34.7466,113.625368
1024,2016-10,10,Zhoukou,396.0,3656.0,33.626149,114.696951
1025,2016-11,11,Bangalore,375.0,4046.0,12.938539,77.5901
1026,2016-11,11,Baoding,620.0,6669.0,38.873891,115.464806
1027,2016-11,11,Beijing,489.0,4786.0,39.954592,116.468117
1028,2016-11,11,Buenos Aires,90.0,4082.0,-34.657988,-58.342538
1029,2016-11,11,Changsha,314.0,3824.0,28.228209,112.938814
1030,2016-11,11,Chengdu,341.0,5031.0,30.6250145,104.0670559
1031,2016-11,11,Chongqing,377.0,4099.0,29.56301,106.551557
1032,2016-11,11,Dongguan,304.0,3431.0,23.020536,113.751765
1033,2016-11,11,Ganzhou,364.0,3776.0,25.831829,114.93503
1034,2016-11,11,Guangzhou,258.0,2851.0,23.141191,113.258374
1035,2016-11,11,Handan,647.0,5536.0,36.625604,114.539085
1036,2016-11,11,Ho Chi Minh City,464.0,2877.0,10.782978,106.700711
1037,2016-11,11,Hyderābād,499.0,5082.0,17.384050369263,78.456359863281
1038,2016-11,11,Jinan,447.0,5149.0,36.650997,117.120497
1039,2016-11,11,Jining,362.0,4587.0,35.414921,116.587099
1040,2016-11,11,Kolkāta,389.0,6619.0,22.562629699707,88.363037109375
1041,2016-11,11,Kuala Lumpur,736.0,4289.0,3.139003,101.686855
1042,2016-11,11,Lima,132.0,1380.0,-12.07054,-77.04322
1043,2016-11,11,Linyi,456.0,4870.0,35.104672,118.356448
1044,2016-11,11,Moscow,2250.0,436.0,55.759354,37.595584
1045,2016-11,11,Mumbai,521.0,5316.0,19.072830200195,72.882606506348
1046,2016-11,11,Nagoya,125.0,2003.0,35.1814464,136.906398
1047,2016-11,11,Nanyang,553.0,4838.0,32.990833,112.528322
1048,2016-11,11,New York,60.0,1251.0,40.7127837,-74.0059413
1049,2016-11,11,Paris,139.0,1997.0,48.856614,2.3522219
1050,2016-11,11,Seoul,219.0,2879.0,37.566535,126.9779692
1051,2016-11,11,Shanghai,196.0,3466.0,31.2047372,121.4489017
1052,2016-11,11,Shijiazhuang,711.0,7450.0,38.042307,114.51486
1053,2016-11,11,Tianjin,537.0,4694.0,39.084158,117.200983
1054,2016-11,11,Tokyo,300.0,1843.0,35.6414629,139.6981712
1055,2016-11,11,Weifang,363.0,5079.0,36.706774,119.161756
1056,2016-11,11,Zhengzhou,517.0,5421.0,34.7466,113.625368
1057,2016-11,11,Zhoukou,639.0,4619.0,33.626149,114.696951
1058,2016-12,12,Bangalore,294.0,4056.0,12.938539,77.5901
1059,2016-12,12,Baoding,1257.0,8264.0,38.873891,115.464806
1060,2016-12,12,Beijing,722.0,5772.0,39.954592,116.468117
1061,2016-12,12,Buenos Aires,93.0,6294.0,-34.657988,-58.342538
1062,2016-12,12,Changsha,354.0,5055.0,28.228209,112.938814
1063,2016-12,12,Chengdu,438.0,5827.0,30.6250145,104.0670559
1064,2016-12,12,Chongqing,347.0,4956.0,29.56301,106.551557
1065,2016-12,12,Dongguan,384.0,4392.0,23.020536,113.751765
1066,2016-12,12,Ganzhou,566.0,5078.0,25.831829,114.93503
1067,2016-12,12,Guangzhou,331.0,3851.0,23.141191,113.258374
1068,2016-12,12,Handan,1095.0,9339.0,36.625604,114.539085
1069,2016-12,12,Ho Chi Minh City,523.0,3367.0,10.782978,106.700711
1070,2016-12,12,Hyderābād,643.0,5290.0,17.384050369263,78.456359863281
1071,2016-12,12,Jinan,663.0,6857.0,36.650997,117.120497
1072,2016-12,12,Jining,658.0,6768.0,35.414921,116.587099
1073,2016-12,12,Kolkāta,561.0,7616.0,22.562629699707,88.363037109375
1074,2016-12,12,Kuala Lumpur,481.0,4499.0,3.139003,101.686855
1075,2016-12,12,Lima,161.0,1426.0,-12.07054,-77.04322
1076,2016-12,12,Linyi,623.0,6278.0,35.104672,118.356448
1077,2016-12,12,Moscow,2325.0,425.0,55.759354,37.595584
1078,2016-12,12,Mumbai,637.0,5557.0,19.072830200195,72.882606506348
1079,2016-12,12,Nagoya,137.0,2001.0,35.1814464,136.906398
1080,2016-12,12,Nanyang,832.0,5860.0,32.990833,112.528322
1081,2016-12,12,New York,62.0,1499.0,40.7127837,-74.0059413
1082,2016-12,12,Paris,189.0,3096.0,48.856614,2.3522219
1083,2016-12,12,Seoul,258.0,3042.0,37.566535,126.9779692
1084,2016-12,12,Shanghai,269.0,4056.0,31.2047372,121.4489017
1085,2016-12,12,Shijiazhuang,1302.0,10863.0,38.042307,114.51486
1086,2016-12,12,Tianjin,779.0,6270.0,39.084158,117.200983
1087,2016-12,12,Tokyo,310.0,1979.0,35.6414629,139.6981712
1088,2016-12,12,Weifang,509.0,6419.0,36.706774,119.161756
1089,2016-12,12,Zhengzhou,595.0,6986.0,34.7466,113.625368
1090,2016-12,12,Zhoukou,854.0,6081.0,33.626149,114.696951
1091,2017-1,1,Bangalore,123.0,3930.0,12.938539,77.5901
1092,2017-1,1,Baoding,1095.0,8573.0,38.873891,115.464806
1093,2017-1,1,Beijing,629.0,5743.0,39.954592,116.468117
1094,2017-1,1,Buenos Aires,93.0,5193.0,-34.657988,-58.342538
1095,2017-1,1,Changsha,372.0,5505.0,28.228209,112.938814
1096,2017-1,1,Chengdu,423.0,6041.0,30.6250145,104.0670559
1097,2017-1,1,Chongqing,347.0,5294.0,29.56301,106.551557
1098,2017-1,1,Dongguan,338.0,4302.0,23.020536,113.751765
1099,2017-1,1,Ganzhou,631.0,4970.0,25.831829,114.93503
1100,2017-1,1,Guangzhou,355.0,4006.0,23.141191,113.258374
1101,2017-1,1,Handan,1145.0,8517.0,36.625604,114.539085
1102,2017-1,1,Ho Chi Minh City,525.0,3289.0,10.782978,106.700711
1103,2017-1,1,Hyderābād,525.0,5154.0,17.384050369263,78.456359863281
1104,2017-1,1,Jinan,749.0,7257.0,36.650997,117.120497
1105,2017-1,1,Jining,587.0,6132.0,35.414921,116.587099
1106,2017-1,1,Kolkāta,735.0,7233.0,22.562629699707,88.363037109375
1107,2017-1,1,Kuala Lumpur,569.0,4680.0,3.139003,101.686855
1108,2017-1,1,Lima,150.0,1426.0,-12.07054,-77.04322
1109,2017-1,1,Linyi,586.0,6525.0,35.104672,118.356448
1110,2017-1,1,Moscow,2325.0,453.0,55.759354,37.595584
1111,2017-1,1,Mumbai,537.0,5840.0,19.072830200195,72.882606506348
1112,2017-1,1,Nagoya,132.0,1920.0,35.1814464,136.906398
1113,2017-1,1,Nanyang,644.0,5895.0,32.990833,112.528322
1114,2017-1,1,New York,62.0,1582.0,40.7127837,-74.0059413
1115,2017-1,1,Paris,150.0,3022.0,48.856614,2.3522219
1116,2017-1,1,Seoul,247.0,3238.0,37.566535,126.9779692
1117,2017-1,1,Shanghai,221.0,3856.0,31.2047372,121.4489017
1118,2017-1,1,Shijiazhuang,1104.0,9031.0,38.042307,114.51486
1119,2017-1,1,Tianjin,730.0,5629.0,39.084158,117.200983
1120,2017-1,1,Tokyo,310.0,1576.0,35.6414629,139.6981712
1121,2017-1,1,Weifang,573.0,6714.0,36.706774,119.161756
1122,2017-1,1,Zhengzhou,721.0,7034.0,34.7466,113.625368
1123,2017-1,1,Zhoukou,1034.0,5851.0,33.626149,114.696951
1124,2017-2,2,Bangalore,111.0,3549.0,12.938539,77.5901
1125,2017-2,2,Baoding,527.0,6512.0,38.873891,115.464806
1126,2017-2,2,Beijing,274.0,3655.0,39.954592,116.468117
1127,2017-2,2,Buenos Aires,84.0,3624.0,-34.657988,-58.342538
1128,2017-2,2,Changsha,268.0,4172.0,28.228209,112.938814
1129,2017-2,2,Chengdu,276.0,4394.0,30.6250145,104.0670559
1130,2017-2,2,Chongqing,323.0,4230.0,29.56301,106.551557
1131,2017-2,2,Dongguan,275.0,3474.0,23.020536,113.751765
1132,2017-2,2,Ganzhou,516.0,3992.0,25.831829,114.93503
1133,2017-2,2,Guangzhou,244.0,3499.0,23.141191,113.258374
1134,2017-2,2,Handan,581.0,5183.0,36.625604,114.539085
1135,2017-2,2,Ho Chi Minh City,379.0,2830.0,10.782978,106.700711
1136,2017-2,2,Hyderābād,285.0,4485.0,17.384050369263,78.456359863281
1137,2017-2,2,Jinan,421.0,4963.0,36.650997,117.120497
1138,2017-2,2,Jining,426.0,4965.0,35.414921,116.587099
1139,2017-2,2,Kolkāta,377.0,5610.0,22.562629699707,88.363037109375
1140,2017-2,2,Kuala Lumpur,393.0,4594.0,3.139003,101.686855
1141,2017-2,2,Lima,133.0,1288.0,-12.07054,-77.04322
1142,2017-2,2,Linyi,398.0,5037.0,35.104672,118.356448
1143,2017-2,2,Moscow,2100.0,380.0,55.759354,37.595584
1144,2017-2,2,Mumbai,333.0,4785.0,19.072830200195,72.882606506348
1145,2017-2,2,Nagoya,112.0,1630.0,35.1814464,136.906398
1146,2017-2,2,Nanyang,496.0,4725.0,32.990833,112.528322
1147,2017-2,2,New York,56.0,1430.0,40.7127837,-74.0059413
1148,2017-2,2,Paris,119.0,2181.0,48.856614,2.3522219
1149,2017-2,2,Seoul,201.0,2738.0,37.566535,126.9779692
1150,2017-2,2,Shanghai,180.0,3460.0,31.2047372,121.4489017
1151,2017-2,2,Shijiazhuang,601.0,6289.0,38.042307,114.51486
1152,2017-2,2,Tianjin,483.0,4354.0,39.084158,117.200983
1153,2017-2,2,Tokyo,280.0,1256.0,35.6414629,139.6981712
1154,2017-2,2,Weifang,332.0,4825.0,36.706774,119.161756
1155,2017-2,2,Zhengzhou,431.0,4964.0,34.7466,113.625368
1156,2017-2,2,Zhoukou,455.0,5083.0,33.626149,114.696951
1157,2017-3,3,Bangalore,76.0,4021.0,12.938539,77.5901
1158,2017-3,3,Baoding,166.0,5155.0,38.873891,115.464806
1159,2017-3,3,Beijing,213.0,3694.0,39.954592,116.468117
1160,2017-3,3,Buenos Aires,93.0,3893.0,-34.657988,-58.342538
1161,2017-3,3,Changsha,291.0,4197.0,28.228209,112.938814
1162,2017-3,3,Chengdu,282.0,4435.0,30.6250145,104.0670559
1163,2017-3,3,Chongqing,347.0,4166.0,29.56301,106.551557
1164,2017-3,3,Dongguan,308.0,3892.0,23.020536,113.751765
1165,2017-3,3,Ganzhou,533.0,4093.0,25.831829,114.93503
1166,2017-3,3,Guangzhou,294.0,3731.0,23.141191,113.258374
1167,2017-3,3,Handan,171.0,3753.0,36.625604,114.539085
1168,2017-3,3,Ho Chi Minh City,353.0,2695.0,10.782978,106.700711
1169,2017-3,3,Hyderābād,308.0,4424.0,17.384050369263,78.456359863281
1170,2017-3,3,Jinan,331.0,5094.0,36.650997,117.120497
1171,2017-3,3,Jining,298.0,4456.0,35.414921,116.587099
1172,2017-3,3,Kolkāta,337.0,4748.0,22.562629699707,88.363037109375
1173,2017-3,3,Kuala Lumpur,261.0,4123.0,3.139003,101.686855
1174,2017-3,3,Lima,99.0,1426.0,-12.07054,-77.04322
1175,2017-3,3,Linyi,355.0,4980.0,35.104672,118.356448
1176,2017-3,3,Moscow,2325.0,363.0,55.759354,37.595584
1177,2017-3,3,Mumbai,264.0,4673.0,19.072830200195,72.882606506348
1178,2017-3,3,Nagoya,121.0,2142.0,35.1814464,136.906398
1179,2017-3,3,Nanyang,378.0,4722.0,32.990833,112.528322
1180,2017-3,3,New York,62.0,1493.0,40.7127837,-74.0059413
1181,2017-3,3,Paris,129.0,1980.0,48.856614,2.3522219
1182,2017-3,3,Seoul,219.0,3850.0,37.566535,126.9779692
1183,2017-3,3,Shanghai,173.0,3908.0,31.2047372,121.4489017
1184,2017-3,3,Shijiazhuang,194.0,4990.0,38.042307,114.51486
1185,2017-3,3,Tianjin,420.0,4547.0,39.084158,117.200983
1186,2017-3,3,Tokyo,310.0,1843.0,35.6414629,139.6981712
1187,2017-3,3,Weifang,297.0,4735.0,36.706774,119.161756
1188,2017-3,3,Zhengzhou,368.0,4761.0,34.7466,113.625368
1189,2017-3,3,Zhoukou,355.0,4739.0,33.626149,114.696951
1190,2017-4,4,Bangalore,77.0,3970.0,12.938539,77.5901
1191,2017-4,4,Baoding,288.0,4698.0,38.873891,115.464806
1192,2017-4,4,Beijing,165.0,3555.0,39.954592,116.468117
1193,2017-4,4,Buenos Aires,90.0,3412.0,-34.657988,-58.342538
1194,2017-4,4,Changsha,274.0,3717.0,28.228209,112.938814
1195,2017-4,4,Chengdu,215.0,3837.0,30.6250145,104.0670559
1196,2017-4,4,Chongqing,283.0,3594.0,29.56301,106.551557
1197,2017-4,4,Dongguan,263.0,3693.0,23.020536,113.751765
1198,2017-4,4,Ganzhou,346.0,3811.0,25.831829,114.93503
1199,2017-4,4,Guangzhou,226.0,3057.0,23.141191,113.258374
1200,2017-4,4,Handan,403.0,4848.0,36.625604,114.539085
1201,2017-4,4,Ho Chi Minh City,529.0,2034.0,10.782978,106.700711
1202,2017-4,4,Hyderābād,237.0,4592.0,17.384050369263,78.456359863281
1203,2017-4,4,Jinan,321.0,4903.0,36.650997,117.120497
1204,2017-4,4,Jining,276.0,4086.0,35.414921,116.587099
1205,2017-4,4,Kolkāta,511.0,3667.0,22.562629699707,88.363037109375
1206,2017-4,4,Kuala Lumpur,321.0,3612.0,3.139003,101.686855
1207,2017-4,4,Lima,59.0,1380.0,-12.07054,-77.04322
1208,2017-4,4,Linyi,335.0,4853.0,35.104672,118.356448
1209,2017-4,4,Moscow,2250.0,369.0,55.759354,37.595584
1210,2017-4,4,Mumbai,452.0,3352.0,19.072830200195,72.882606506348
1211,2017-4,4,Nagoya,108.0,2110.0,35.1814464,136.906398
1212,2017-4,4,Nanyang,347.0,3831.0,32.990833,112.528322
1213,2017-4,4,New York,60.0,1130.0,40.7127837,-74.0059413
1214,2017-4,4,Paris,103.0,1925.0,48.856614,2.3522219
1215,2017-4,4,Seoul,167.0,2732.0,37.566535,126.9779692
1216,2017-4,4,Shanghai,186.0,3704.0,31.2047372,121.4489017
1217,2017-4,4,Shijiazhuang,345.0,4516.0,38.042307,114.51486
1218,2017-4,4,Tianjin,358.0,4455.0,39.084158,117.200983
1219,2017-4,4,Tokyo,300.0,1683.0,35.6414629,139.6981712
1220,2017-4,4,Weifang,269.0,4367.0,36.706774,119.161756
1221,2017-4,4,Zhengzhou,309.0,4311.0,34.7466,113.625368
1222,2017-4,4,Zhoukou,361.0,4182.0,33.626149,114.696951
1223,2017-5,5,Bangalore,132.0,3745.0,12.938539,77.5901
1224,2017-5,5,Baoding,302.0,5010.0,38.873891,115.464806
1225,2017-5,5,Beijing,168.0,3889.0,39.954592,116.468117
1226,2017-5,5,Buenos Aires,93.0,3396.0,-34.657988,-58.342538
1227,2017-5,5,Changsha,256.0,3726.0,28.228209,112.938814
1228,2017-5,5,Chengdu,146.0,3898.0,30.6250145,104.0670559
1229,2017-5,5,Chongqing,295.0,3744.0,29.56301,106.551557
1230,2017-5,5,Dongguan,272.0,3967.0,23.020536,113.751765
1231,2017-5,5,Ganzhou,365.0,4310.0,25.831829,114.93503
1232,2017-5,5,Guangzhou,244.0,3122.0,23.141191,113.258374
1233,2017-5,5,Handan,358.0,4944.0,36.625604,114.539085
1234,2017-5,5,Ho Chi Minh City,369.0,2344.0,10.782978,106.700711
1235,2017-5,5,Hyderābād,242.0,4012.0,17.384050369263,78.456359863281
1236,2017-5,5,Jinan,248.0,5331.0,36.650997,117.120497
1237,2017-5,5,Jining,251.0,4935.0,35.414921,116.587099
1238,2017-5,5,Kolkāta,267.0,3483.0,22.562629699707,88.363037109375
1239,2017-5,5,Kuala Lumpur,265.0,3462.0,3.139003,101.686855
1240,2017-5,5,Lima,74.0,1426.0,-12.07054,-77.04322
1241,2017-5,5,Linyi,408.0,5267.0,35.104672,118.356448
1242,2017-5,5,Moscow,2325.0,471.0,55.759354,37.595584
1243,2017-5,5,Mumbai,441.0,1406.0,19.072830200195,72.882606506348
1244,2017-5,5,Nagoya,123.0,2506.0,35.1814464,136.906398
1245,2017-5,5,Nanyang,299.0,3846.0,32.990833,112.528322
1246,2017-5,5,New York,62.0,883.0,40.7127837,-74.0059413
1247,2017-5,5,Paris,120.0,1858.0,48.856614,2.3522219
1248,2017-5,5,Seoul,147.0,2809.0,37.566535,126.9779692
1249,2017-5,5,Shanghai,155.0,2879.0,31.2047372,121.4489017
1250,2017-5,5,Shijiazhuang,357.0,5299.0,38.042307,114.51486
1251,2017-5,5,Tianjin,296.0,4363.0,39.084158,117.200983
1252,2017-5,5,Tokyo,310.0,1776.0,35.6414629,139.6981712
1253,2017-5,5,Weifang,205.0,4640.0,36.706774,119.161756
1254,2017-5,5,Zhengzhou,262.0,4503.0,34.7466,113.625368
1255,2017-5,5,Zhoukou,339.0,4380.0,33.626149,114.696951
1256,2017-6,6,Bangalore,100.0,2872.0,12.938539,77.5901
1257,2017-6,6,Baoding,269.0,4277.0,38.873891,115.464806
1258,2017-6,6,Beijing,198.0,3165.0,39.954592,116.468117
1259,2017-6,6,Buenos Aires,90.0,3078.0,-34.657988,-58.342538
1260,2017-6,6,Changsha,237.0,2639.0,28.228209,112.938814
1261,2017-6,6,Chengdu,157.0,3465.0,30.6250145,104.0670559
1262,2017-6,6,Chongqing,295.0,3623.0,29.56301,106.551557
1263,2017-6,6,Dongguan,244.0,2575.0,23.020536,113.751765
1264,2017-6,6,Ganzhou,286.0,3279.0,25.831829,114.93503
1265,2017-6,6,Guangzhou,204.0,2147.0,23.141191,113.258374
1266,2017-6,6,Handan,346.0,4854.0,36.625604,114.539085
1267,2017-6,6,Ho Chi Minh City,215.0,2152.0,10.782978,106.700711
1268,2017-6,6,Hyderābād,321.0,2506.0,17.384050369263,78.456359863281
1269,2017-6,6,Jinan,290.0,4740.0,36.650997,117.120497
1270,2017-6,6,Jining,244.0,4037.0,35.414921,116.587099
1271,2017-6,6,Kolkāta,407.0,2879.0,22.562629699707,88.363037109375
1272,2017-6,6,Kuala Lumpur,440.0,2902.0,3.139003,101.686855
1273,2017-6,6,Lima,88.0,1380.0,-12.07054,-77.04322
1274,2017-6,6,Linyi,328.0,3994.0,35.104672,118.356448
1275,2017-6,6,Moscow,2250.0,432.0,55.759354,37.595584
1276,2017-6,6,Mumbai,306.0,1251.0,19.072830200195,72.882606506348
1277,2017-6,6,Nagoya,114.0,2154.0,35.1814464,136.906398
1278,2017-6,6,Nanyang,333.0,3868.0,32.990833,112.528322
1279,2017-6,6,New York,60.0,1155.0,40.7127837,-74.0059413
1280,2017-6,6,Paris,146.0,2057.0,48.856614,2.3522219
1281,2017-6,6,Seoul,130.0,2444.0,37.566535,126.9779692
1282,2017-6,6,Shanghai,158.0,2624.0,31.2047372,121.4489017
1283,2017-6,6,Shijiazhuang,352.0,4469.0,38.042307,114.51486
1284,2017-6,6,Tianjin,358.0,3842.0,39.084158,117.200983
